09213054.jpg - 09.09.2011 21:30 X(m): -1831.78, Y(m): 1169.56, Alt(m): 1.78, Depth(m): 35.05, V(m/s): 0.18, Heading(deg): 159.2, Pitch(deg): 0.0, Flash time: 2
09213056.jpg - 09.09.2011 21:30 X(m): -1831.71, Y(m): 1169.21, Alt(m): 1.76, Depth(m): 35.09, V(m/s): 0.18, Heading(deg): 159.3, Pitch(deg): 0.0, Flash time: 2
09213058.jpg - 09.09.2011 21:30 X(m): -1831.64, Y(m): 1168.86, Alt(m): 1.74, Depth(m): 35.09, V(m/s): 0.18, Heading(deg): 159.4, Pitch(deg): 0.0, Flash time: 0
09213100.jpg - 09.09.2011 21:31 X(m): -1831.57, Y(m): 1168.51, Alt(m): 1.73, Depth(m): 35.10, V(m/s): 0.18, Heading(deg): 159.5, Pitch(deg): 0.0, Flash time: 0
09213102.jpg - 09.09.2011 21:31 X(m): -1831.50, Y(m): 1168.15, Alt(m): 1.72, Depth(m): 35.10, V(m/s): 0.18, Heading(deg): 159.7, Pitch(deg): 0.0, Flash time: 0
09213104.jpg - 09.09.2011 21:31 X(m): -1831.43, Y(m): 1167.80, Alt(m): 1.71, Depth(m): 35.13, V(m/s): 0.18, Heading(deg): 159.8, Pitch(deg): 0.0, Flash time: 0
09213106.jpg - 09.09.2011 21:31 X(m): -1831.37, Y(m): 1167.44, Alt(m): 1.70, Depth(m): 35.15, V(m/s): 0.18, Heading(deg): 159.9, Pitch(deg): 0.0, Flash time: 0
09213108.jpg - 09.09.2011 21:31 X(m): -1831.31, Y(m): 1167.09, Alt(m): 1.71, Depth(m): 35.14, V(m/s): 0.18, Heading(deg): 160.0, Pitch(deg): 0.0, Flash time: 0
09213110.jpg - 09.09.2011 21:31 X(m): -1831.25, Y(m): 1166.73, Alt(m): 1.70, Depth(m): 35.20, V(m/s): 0.18, Heading(deg): 160.0, Pitch(deg): 0.0, Flash time: 0
09213112.jpg - 09.09.2011 21:31 X(m): -1831.19, Y(m): 1166.37, Alt(m): 1.69, Depth(m): 35.21, V(m/s): 0.18, Heading(deg): 160.0, Pitch(deg): 0.0, Flash time: 0
09213114.jpg - 09.09.2011 21:31 X(m): -1831.14, Y(m): 1166.02, Alt(m): 1.68, Depth(m): 35.22, V(m/s): 0.18, Heading(deg): 159.9, Pitch(deg): 0.0, Flash time: 0
09213116.jpg - 09.09.2011 21:31 X(m): -1831.09, Y(m): 1165.67, Alt(m): 1.68, Depth(m): 35.24, V(m/s): 0.18, Heading(deg): 159.7, Pitch(deg): 0.0, Flash time: 0
09213118.jpg - 09.09.2011 21:31 X(m): -1831.03, Y(m): 1165.32, Alt(m): 1.66, Depth(m): 35.24, V(m/s): 0.18, Heading(deg): 159.5, Pitch(deg): 0.0, Flash time: 0
09213120.jpg - 09.09.2011 21:31 X(m): -1830.98, Y(m): 1164.96, Alt(m): 1.66, Depth(m): 35.25, V(m/s): 0.18, Heading(deg): 159.3, Pitch(deg): 0.0, Flash time: 0
09213122.jpg - 09.09.2011 21:31 X(m): -1830.94, Y(m): 1164.61, Alt(m): 1.66, Depth(m): 35.24, V(m/s): 0.18, Heading(deg): 159.1, Pitch(deg): 0.0, Flash time: 0
09213124.jpg - 09.09.2011 21:31 X(m): -1830.89, Y(m): 1164.25, Alt(m): 1.65, Depth(m): 35.26, V(m/s): 0.18, Heading(deg): 158.9, Pitch(deg): 0.0, Flash time: 0
09213126.jpg - 09.09.2011 21:31 X(m): -1830.84, Y(m): 1163.90, Alt(m): 1.65, Depth(m): 35.26, V(m/s): 0.18, Heading(deg): 158.6, Pitch(deg): 0.3, Flash time: 0
09213128.jpg - 09.09.2011 21:31 X(m): -1830.79, Y(m): 1163.54, Alt(m): 1.65, Depth(m): 35.27, V(m/s): 0.18, Heading(deg): 158.3, Pitch(deg): 0.3, Flash time: 0
09213130.jpg - 09.09.2011 21:31 X(m): -1830.74, Y(m): 1163.19, Alt(m): 1.65, Depth(m): 35.28, V(m/s): 0.18, Heading(deg): 158.0, Pitch(deg): 0.3, Flash time: 0
09213132.jpg - 09.09.2011 21:31 X(m): -1830.68, Y(m): 1162.83, Alt(m): 1.63, Depth(m): 35.29, V(m/s): 0.18, Heading(deg): 157.8, Pitch(deg): 0.3, Flash time: 0
09213134.jpg - 09.09.2011 21:31 X(m): -1830.63, Y(m): 1162.48, Alt(m): 1.63, Depth(m): 35.31, V(m/s): 0.18, Heading(deg): 157.5, Pitch(deg): 0.3, Flash time: 0
09213136.jpg - 09.09.2011 21:31 X(m): -1830.57, Y(m): 1162.13, Alt(m): 1.63, Depth(m): 35.30, V(m/s): 0.18, Heading(deg): 157.4, Pitch(deg): 0.3, Flash time: 0
09213138.jpg - 09.09.2011 21:31 X(m): -1830.52, Y(m): 1161.78, Alt(m): 1.64, Depth(m): 35.30, V(m/s): 0.18, Heading(deg): 157.2, Pitch(deg): 0.3, Flash time: 0
09213140.jpg - 09.09.2011 21:31 X(m): -1830.46, Y(m): 1161.42, Alt(m): 1.63, Depth(m): 35.29, V(m/s): 0.18, Heading(deg): 157.1, Pitch(deg): 0.0, Flash time: 0
09213142.jpg - 09.09.2011 21:31 X(m): -1830.41, Y(m): 1161.07, Alt(m): 1.63, Depth(m): 35.28, V(m/s): 0.18, Heading(deg): 156.9, Pitch(deg): 0.0, Flash time: 0
09213144.jpg - 09.09.2011 21:31 X(m): -1830.34, Y(m): 1160.72, Alt(m): 1.62, Depth(m): 35.28, V(m/s): 0.18, Heading(deg): 156.7, Pitch(deg): 0.0, Flash time: 0
09213146.jpg - 09.09.2011 21:31 X(m): -1830.28, Y(m): 1160.36, Alt(m): 1.63, Depth(m): 35.27, V(m/s): 0.18, Heading(deg): 156.6, Pitch(deg): -0.3, Flash time: 0
09213148.jpg - 09.09.2011 21:31 X(m): -1830.22, Y(m): 1160.01, Alt(m): 1.62, Depth(m): 35.28, V(m/s): 0.18, Heading(deg): 156.5, Pitch(deg): -0.3, Flash time: 0
09213150.jpg - 09.09.2011 21:31 X(m): -1830.15, Y(m): 1159.66, Alt(m): 1.63, Depth(m): 35.36, V(m/s): 0.18, Heading(deg): 156.4, Pitch(deg): -0.3, Flash time: 0
09213152.jpg - 09.09.2011 21:31 X(m): -1830.08, Y(m): 1159.31, Alt(m): 1.63, Depth(m): 35.35, V(m/s): 0.18, Heading(deg): 156.5, Pitch(deg): -0.3, Flash time: 0
09213154.jpg - 09.09.2011 21:31 X(m): -1830.01, Y(m): 1158.96, Alt(m): 1.62, Depth(m): 35.36, V(m/s): 0.18, Heading(deg): 156.6, Pitch(deg): -0.3, Flash time: 0
09213156.jpg - 09.09.2011 21:31 X(m): -1829.95, Y(m): 1158.60, Alt(m): 1.63, Depth(m): 35.37, V(m/s): 0.18, Heading(deg): 156.7, Pitch(deg): -0.6, Flash time: 0
09213158.jpg - 09.09.2011 21:31 X(m): -1829.88, Y(m): 1158.25, Alt(m): 1.64, Depth(m): 35.35, V(m/s): 0.18, Heading(deg): 156.8, Pitch(deg): -0.3, Flash time: 0
09213200.jpg - 09.09.2011 21:32 X(m): -1829.82, Y(m): 1157.90, Alt(m): 1.65, Depth(m): 35.36, V(m/s): 0.18, Heading(deg): 156.9, Pitch(deg): -0.3, Flash time: 0
09213202.jpg - 09.09.2011 21:32 X(m): -1829.75, Y(m): 1157.56, Alt(m): 1.65, Depth(m): 35.34, V(m/s): 0.18, Heading(deg): 157.0, Pitch(deg): -0.3, Flash time: 0
09213204.jpg - 09.09.2011 21:32 X(m): -1829.68, Y(m): 1157.21, Alt(m): 1.66, Depth(m): 35.33, V(m/s): 0.18, Heading(deg): 157.1, Pitch(deg): -0.3, Flash time: 0
09213206.jpg - 09.09.2011 21:32 X(m): -1829.62, Y(m): 1156.86, Alt(m): 1.66, Depth(m): 35.33, V(m/s): 0.18, Heading(deg): 157.2, Pitch(deg): 0.0, Flash time: 0
09213208.jpg - 09.09.2011 21:32 X(m): -1829.55, Y(m): 1156.52, Alt(m): 1.68, Depth(m): 35.29, V(m/s): 0.18, Heading(deg): 157.2, Pitch(deg): 0.0, Flash time: 0
09213210.jpg - 09.09.2011 21:32 X(m): -1829.49, Y(m): 1156.17, Alt(m): 1.68, Depth(m): 35.25, V(m/s): 0.18, Heading(deg): 157.3, Pitch(deg): 0.0, Flash time: 0
09213212.jpg - 09.09.2011 21:32 X(m): -1829.43, Y(m): 1155.83, Alt(m): 1.69, Depth(m): 35.28, V(m/s): 0.18, Heading(deg): 157.5, Pitch(deg): 0.3, Flash time: 0
09213214.jpg - 09.09.2011 21:32 X(m): -1829.37, Y(m): 1155.48, Alt(m): 1.70, Depth(m): 35.26, V(m/s): 0.18, Heading(deg): 157.5, Pitch(deg): 0.3, Flash time: 0
09213216.jpg - 09.09.2011 21:32 X(m): -1829.30, Y(m): 1155.13, Alt(m): 1.70, Depth(m): 35.25, V(m/s): 0.18, Heading(deg): 157.5, Pitch(deg): 0.3, Flash time: 0
09213218.jpg - 09.09.2011 21:32 X(m): -1829.24, Y(m): 1154.78, Alt(m): 1.71, Depth(m): 35.26, V(m/s): 0.18, Heading(deg): 157.5, Pitch(deg): 0.3, Flash time: 0
09213220.jpg - 09.09.2011 21:32 X(m): -1829.18, Y(m): 1154.42, Alt(m): 1.72, Depth(m): 35.25, V(m/s): 0.18, Heading(deg): 157.4, Pitch(deg): 0.3, Flash time: 0
09213222.jpg - 09.09.2011 21:32 X(m): -1829.13, Y(m): 1154.07, Alt(m): 1.72, Depth(m): 35.26, V(m/s): 0.18, Heading(deg): 157.3, Pitch(deg): 0.3, Flash time: 0
09213224.jpg - 09.09.2011 21:32 X(m): -1829.07, Y(m): 1153.72, Alt(m): 1.72, Depth(m): 35.27, V(m/s): 0.18, Heading(deg): 157.2, Pitch(deg): 0.3, Flash time: 0
09213226.jpg - 09.09.2011 21:32 X(m): -1829.01, Y(m): 1153.37, Alt(m): 1.72, Depth(m): 35.26, V(m/s): 0.18, Heading(deg): 157.0, Pitch(deg): 0.0, Flash time: 0
09213228.jpg - 09.09.2011 21:32 X(m): -1828.95, Y(m): 1153.02, Alt(m): 1.72, Depth(m): 35.27, V(m/s): 0.18, Heading(deg): 156.9, Pitch(deg): 0.3, Flash time: 0
09213230.jpg - 09.09.2011 21:32 X(m): -1828.90, Y(m): 1152.67, Alt(m): 1.73, Depth(m): 35.27, V(m/s): 0.18, Heading(deg): 156.7, Pitch(deg): 0.3, Flash time: 0
09213232.jpg - 09.09.2011 21:32 X(m): -1828.84, Y(m): 1152.31, Alt(m): 1.72, Depth(m): 35.30, V(m/s): 0.18, Heading(deg): 156.5, Pitch(deg): 0.0, Flash time: 0
09213234.jpg - 09.09.2011 21:32 X(m): -1828.78, Y(m): 1151.96, Alt(m): 1.73, Depth(m): 35.29, V(m/s): 0.18, Heading(deg): 156.4, Pitch(deg): 0.0, Flash time: 0
09213236.jpg - 09.09.2011 21:32 X(m): -1828.72, Y(m): 1151.61, Alt(m): 1.72, Depth(m): 35.30, V(m/s): 0.18, Heading(deg): 156.2, Pitch(deg): 0.0, Flash time: 0
09213239.jpg - 09.09.2011 21:32 X(m): -1828.67, Y(m): 1151.25, Alt(m): 1.73, Depth(m): 35.30, V(m/s): 0.18, Heading(deg): 156.1, Pitch(deg): 0.0, Flash time: 0
09213241.jpg - 09.09.2011 21:32 X(m): -1828.61, Y(m): 1150.90, Alt(m): 1.73, Depth(m): 35.29, V(m/s): 0.18, Heading(deg): 156.0, Pitch(deg): 0.0, Flash time: 0
09213243.jpg - 09.09.2011 21:32 X(m): -1828.55, Y(m): 1150.54, Alt(m): 1.73, Depth(m): 35.33, V(m/s): 0.18, Heading(deg): 155.9, Pitch(deg): 0.0, Flash time: 0
09213245.jpg - 09.09.2011 21:32 X(m): -1828.49, Y(m): 1150.19, Alt(m): 1.73, Depth(m): 35.29, V(m/s): 0.18, Heading(deg): 155.8, Pitch(deg): 0.0, Flash time: 0
09213247.jpg - 09.09.2011 21:32 X(m): -1828.43, Y(m): 1149.84, Alt(m): 1.74, Depth(m): 35.30, V(m/s): 0.18, Heading(deg): 155.7, Pitch(deg): 0.0, Flash time: 0
09213249.jpg - 09.09.2011 21:32 X(m): -1828.37, Y(m): 1149.49, Alt(m): 1.74, Depth(m): 35.30, V(m/s): 0.18, Heading(deg): 155.6, Pitch(deg): 0.3, Flash time: 0
09213251.jpg - 09.09.2011 21:32 X(m): -1828.31, Y(m): 1149.13, Alt(m): 1.72, Depth(m): 35.33, V(m/s): 0.18, Heading(deg): 155.5, Pitch(deg): 0.0, Flash time: 0
09213253.jpg - 09.09.2011 21:32 X(m): -1828.26, Y(m): 1148.78, Alt(m): 1.72, Depth(m): 35.30, V(m/s): 0.18, Heading(deg): 155.4, Pitch(deg): 0.3, Flash time: 0
09213255.jpg - 09.09.2011 21:32 X(m): -1828.20, Y(m): 1148.43, Alt(m): 1.72, Depth(m): 35.32, V(m/s): 0.18, Heading(deg): 155.2, Pitch(deg): 0.0, Flash time: 0
09213257.jpg - 09.09.2011 21:32 X(m): -1828.14, Y(m): 1148.08, Alt(m): 1.71, Depth(m): 35.33, V(m/s): 0.18, Heading(deg): 155.1, Pitch(deg): 0.0, Flash time: 0
09213259.jpg - 09.09.2011 21:32 X(m): -1828.08, Y(m): 1147.72, Alt(m): 1.72, Depth(m): 35.31, V(m/s): 0.18, Heading(deg): 154.9, Pitch(deg): 0.0, Flash time: 0
09213301.jpg - 09.09.2011 21:33 X(m): -1828.02, Y(m): 1147.37, Alt(m): 1.71, Depth(m): 35.33, V(m/s): 0.18, Heading(deg): 154.8, Pitch(deg): 0.0, Flash time: 0
09213303.jpg - 09.09.2011 21:33 X(m): -1827.95, Y(m): 1147.02, Alt(m): 1.71, Depth(m): 35.33, V(m/s): 0.18, Heading(deg): 154.7, Pitch(deg): 0.0, Flash time: 0
09213305.jpg - 09.09.2011 21:33 X(m): -1827.89, Y(m): 1146.67, Alt(m): 1.70, Depth(m): 35.32, V(m/s): 0.18, Heading(deg): 154.6, Pitch(deg): 0.0, Flash time: 0
09213307.jpg - 09.09.2011 21:33 X(m): -1827.83, Y(m): 1146.32, Alt(m): 1.69, Depth(m): 35.31, V(m/s): 0.18, Heading(deg): 154.6, Pitch(deg): 0.0, Flash time: 0
09213309.jpg - 09.09.2011 21:33 X(m): -1827.76, Y(m): 1145.98, Alt(m): 1.69, Depth(m): 35.34, V(m/s): 0.18, Heading(deg): 154.7, Pitch(deg): 0.0, Flash time: 0
09213311.jpg - 09.09.2011 21:33 X(m): -1827.70, Y(m): 1145.63, Alt(m): 1.69, Depth(m): 35.28, V(m/s): 0.18, Heading(deg): 154.8, Pitch(deg): 0.0, Flash time: 0
09213313.jpg - 09.09.2011 21:33 X(m): -1827.64, Y(m): 1145.28, Alt(m): 1.70, Depth(m): 35.29, V(m/s): 0.18, Heading(deg): 154.9, Pitch(deg): 0.0, Flash time: 0
09213315.jpg - 09.09.2011 21:33 X(m): -1827.58, Y(m): 1144.92, Alt(m): 1.69, Depth(m): 35.28, V(m/s): 0.18, Heading(deg): 155.0, Pitch(deg): 0.0, Flash time: 0
09213317.jpg - 09.09.2011 21:33 X(m): -1827.53, Y(m): 1144.57, Alt(m): 1.70, Depth(m): 35.28, V(m/s): 0.18, Heading(deg): 155.1, Pitch(deg): 0.0, Flash time: 0
09213319.jpg - 09.09.2011 21:33 X(m): -1827.47, Y(m): 1144.22, Alt(m): 1.70, Depth(m): 35.28, V(m/s): 0.18, Heading(deg): 155.0, Pitch(deg): 0.0, Flash time: 0
09213321.jpg - 09.09.2011 21:33 X(m): -1827.43, Y(m): 1143.87, Alt(m): 1.69, Depth(m): 35.28, V(m/s): 0.18, Heading(deg): 154.8, Pitch(deg): 0.0, Flash time: 0
09213323.jpg - 09.09.2011 21:33 X(m): -1827.38, Y(m): 1143.52, Alt(m): 1.69, Depth(m): 35.27, V(m/s): 0.18, Heading(deg): 154.6, Pitch(deg): 0.0, Flash time: 0
09213325.jpg - 09.09.2011 21:33 X(m): -1827.34, Y(m): 1143.17, Alt(m): 1.69, Depth(m): 35.27, V(m/s): 0.18, Heading(deg): 154.3, Pitch(deg): 0.0, Flash time: 0
09213327.jpg - 09.09.2011 21:33 X(m): -1827.30, Y(m): 1142.82, Alt(m): 1.69, Depth(m): 35.30, V(m/s): 0.17, Heading(deg): 153.9, Pitch(deg): 0.0, Flash time: 0
09213329.jpg - 09.09.2011 21:33 X(m): -1827.26, Y(m): 1142.47, Alt(m): 1.69, Depth(m): 35.28, V(m/s): 0.17, Heading(deg): 153.5, Pitch(deg): 0.0, Flash time: 0
09213331.jpg - 09.09.2011 21:33 X(m): -1827.22, Y(m): 1142.13, Alt(m): 1.70, Depth(m): 35.23, V(m/s): 0.18, Heading(deg): 153.1, Pitch(deg): 0.0, Flash time: 0
09213333.jpg - 09.09.2011 21:33 X(m): -1827.18, Y(m): 1141.77, Alt(m): 1.71, Depth(m): 35.25, V(m/s): 0.18, Heading(deg): 152.6, Pitch(deg): 0.0, Flash time: 0
09213335.jpg - 09.09.2011 21:33 X(m): -1827.15, Y(m): 1141.42, Alt(m): 1.71, Depth(m): 35.25, V(m/s): 0.18, Heading(deg): 152.1, Pitch(deg): 0.0, Flash time: 0
09213337.jpg - 09.09.2011 21:33 X(m): -1827.11, Y(m): 1141.07, Alt(m): 1.72, Depth(m): 35.22, V(m/s): 0.18, Heading(deg): 151.6, Pitch(deg): 0.0, Flash time: 0
09213339.jpg - 09.09.2011 21:33 X(m): -1827.07, Y(m): 1140.72, Alt(m): 1.72, Depth(m): 35.22, V(m/s): 0.17, Heading(deg): 151.0, Pitch(deg): 0.0, Flash time: 0
09213341.jpg - 09.09.2011 21:33 X(m): -1827.03, Y(m): 1140.37, Alt(m): 1.72, Depth(m): 35.24, V(m/s): 0.17, Heading(deg): 150.4, Pitch(deg): 0.0, Flash time: 0
09213343.jpg - 09.09.2011 21:33 X(m): -1826.98, Y(m): 1140.03, Alt(m): 1.73, Depth(m): 35.24, V(m/s): 0.17, Heading(deg): 149.9, Pitch(deg): 0.0, Flash time: 0
09213345.jpg - 09.09.2011 21:33 X(m): -1826.94, Y(m): 1139.69, Alt(m): 1.73, Depth(m): 35.23, V(m/s): 0.17, Heading(deg): 149.5, Pitch(deg): 0.3, Flash time: 0
09213347.jpg - 09.09.2011 21:33 X(m): -1826.89, Y(m): 1139.34, Alt(m): 1.71, Depth(m): 35.26, V(m/s): 0.18, Heading(deg): 149.1, Pitch(deg): 0.0, Flash time: 0
09213349.jpg - 09.09.2011 21:33 X(m): -1826.84, Y(m): 1139.00, Alt(m): 1.72, Depth(m): 35.26, V(m/s): 0.17, Heading(deg): 148.7, Pitch(deg): 0.0, Flash time: 0
09213351.jpg - 09.09.2011 21:33 X(m): -1826.79, Y(m): 1138.66, Alt(m): 1.71, Depth(m): 35.26, V(m/s): 0.17, Heading(deg): 148.3, Pitch(deg): 0.0, Flash time: 0
09213353.jpg - 09.09.2011 21:33 X(m): -1826.74, Y(m): 1138.33, Alt(m): 1.71, Depth(m): 35.26, V(m/s): 0.17, Heading(deg): 148.0, Pitch(deg): 0.0, Flash time: 0
09213355.jpg - 09.09.2011 21:33 X(m): -1826.68, Y(m): 1137.98, Alt(m): 1.70, Depth(m): 35.27, V(m/s): 0.17, Heading(deg): 147.7, Pitch(deg): 0.0, Flash time: 0
09213357.jpg - 09.09.2011 21:33 X(m): -1826.62, Y(m): 1137.64, Alt(m): 1.70, Depth(m): 35.28, V(m/s): 0.17, Heading(deg): 147.5, Pitch(deg): -0.3, Flash time: 0
09213359.jpg - 09.09.2011 21:33 X(m): -1826.56, Y(m): 1137.31, Alt(m): 1.69, Depth(m): 35.27, V(m/s): 0.17, Heading(deg): 147.4, Pitch(deg): -0.3, Flash time: 0
09213401.jpg - 09.09.2011 21:34 X(m): -1826.50, Y(m): 1136.97, Alt(m): 1.69, Depth(m): 35.27, V(m/s): 0.17, Heading(deg): 147.3, Pitch(deg): -0.3, Flash time: 0
09213403.jpg - 09.09.2011 21:34 X(m): -1826.43, Y(m): 1136.63, Alt(m): 1.68, Depth(m): 35.29, V(m/s): 0.17, Heading(deg): 147.3, Pitch(deg): -0.3, Flash time: 0
09213405.jpg - 09.09.2011 21:34 X(m): -1826.37, Y(m): 1136.30, Alt(m): 1.67, Depth(m): 35.29, V(m/s): 0.17, Heading(deg): 147.3, Pitch(deg): -0.3, Flash time: 0
09213407.jpg - 09.09.2011 21:34 X(m): -1826.30, Y(m): 1135.97, Alt(m): 1.67, Depth(m): 35.29, V(m/s): 0.17, Heading(deg): 147.4, Pitch(deg): -0.3, Flash time: 0
09213409.jpg - 09.09.2011 21:34 X(m): -1826.24, Y(m): 1135.64, Alt(m): 1.68, Depth(m): 35.27, V(m/s): 0.17, Heading(deg): 147.5, Pitch(deg): 0.0, Flash time: 0
09213411.jpg - 09.09.2011 21:34 X(m): -1826.17, Y(m): 1135.30, Alt(m): 1.68, Depth(m): 35.35, V(m/s): 0.17, Heading(deg): 147.6, Pitch(deg): 0.0, Flash time: 0
09213413.jpg - 09.09.2011 21:34 X(m): -1826.10, Y(m): 1134.97, Alt(m): 1.68, Depth(m): 35.32, V(m/s): 0.17, Heading(deg): 147.8, Pitch(deg): 0.0, Flash time: 0
09213415.jpg - 09.09.2011 21:34 X(m): -1826.03, Y(m): 1134.63, Alt(m): 1.68, Depth(m): 35.33, V(m/s): 0.17, Heading(deg): 148.0, Pitch(deg): -0.3, Flash time: 0
09213417.jpg - 09.09.2011 21:34 X(m): -1825.96, Y(m): 1134.31, Alt(m): 1.69, Depth(m): 35.32, V(m/s): 0.17, Heading(deg): 148.2, Pitch(deg): -0.3, Flash time: 0
09213419.jpg - 09.09.2011 21:34 X(m): -1825.90, Y(m): 1133.98, Alt(m): 1.70, Depth(m): 35.33, V(m/s): 0.17, Heading(deg): 148.4, Pitch(deg): -0.3, Flash time: 0
09213421.jpg - 09.09.2011 21:34 X(m): -1825.83, Y(m): 1133.64, Alt(m): 1.71, Depth(m): 35.30, V(m/s): 0.17, Heading(deg): 148.6, Pitch(deg): -0.3, Flash time: 0
09213423.jpg - 09.09.2011 21:34 X(m): -1825.77, Y(m): 1133.30, Alt(m): 1.72, Depth(m): 35.31, V(m/s): 0.17, Heading(deg): 148.7, Pitch(deg): -0.3, Flash time: 0
09213425.jpg - 09.09.2011 21:34 X(m): -1825.71, Y(m): 1132.96, Alt(m): 1.73, Depth(m): 35.32, V(m/s): 0.17, Heading(deg): 148.9, Pitch(deg): 0.0, Flash time: 0
09213427.jpg - 09.09.2011 21:34 X(m): -1825.64, Y(m): 1132.62, Alt(m): 1.74, Depth(m): 35.32, V(m/s): 0.17, Heading(deg): 149.0, Pitch(deg): 0.0, Flash time: 0
09213429.jpg - 09.09.2011 21:34 X(m): -1825.58, Y(m): 1132.29, Alt(m): 1.73, Depth(m): 35.29, V(m/s): 0.17, Heading(deg): 149.1, Pitch(deg): 0.0, Flash time: 0
09213431.jpg - 09.09.2011 21:34 X(m): -1825.52, Y(m): 1131.95, Alt(m): 1.74, Depth(m): 35.38, V(m/s): 0.17, Heading(deg): 149.1, Pitch(deg): 0.3, Flash time: 0
09213433.jpg - 09.09.2011 21:34 X(m): -1825.46, Y(m): 1131.61, Alt(m): 1.75, Depth(m): 35.36, V(m/s): 0.17, Heading(deg): 149.2, Pitch(deg): 0.3, Flash time: 0
09213435.jpg - 09.09.2011 21:34 X(m): -1825.41, Y(m): 1131.27, Alt(m): 1.76, Depth(m): 35.34, V(m/s): 0.17, Heading(deg): 149.2, Pitch(deg): 0.3, Flash time: 0
09213437.jpg - 09.09.2011 21:34 X(m): -1825.35, Y(m): 1130.92, Alt(m): 1.77, Depth(m): 35.37, V(m/s): 0.18, Heading(deg): 149.2, Pitch(deg): 0.3, Flash time: 0
09213439.jpg - 09.09.2011 21:34 X(m): -1825.29, Y(m): 1130.57, Alt(m): 1.77, Depth(m): 35.36, V(m/s): 0.18, Heading(deg): 149.0, Pitch(deg): 0.3, Flash time: 0
09213441.jpg - 09.09.2011 21:34 X(m): -1825.23, Y(m): 1130.23, Alt(m): 1.77, Depth(m): 35.37, V(m/s): 0.18, Heading(deg): 148.9, Pitch(deg): 0.3, Flash time: 0
09213443.jpg - 09.09.2011 21:34 X(m): -1825.17, Y(m): 1129.88, Alt(m): 1.77, Depth(m): 35.38, V(m/s): 0.18, Heading(deg): 148.7, Pitch(deg): 0.3, Flash time: 0
09213445.jpg - 09.09.2011 21:34 X(m): -1825.11, Y(m): 1129.53, Alt(m): 1.77, Depth(m): 35.37, V(m/s): 0.18, Heading(deg): 148.5, Pitch(deg): 0.0, Flash time: 0
09213447.jpg - 09.09.2011 21:34 X(m): -1825.05, Y(m): 1129.19, Alt(m): 1.77, Depth(m): 35.37, V(m/s): 0.17, Heading(deg): 148.4, Pitch(deg): 0.0, Flash time: 0
09213449.jpg - 09.09.2011 21:34 X(m): -1824.99, Y(m): 1128.84, Alt(m): 1.75, Depth(m): 35.38, V(m/s): 0.18, Heading(deg): 148.2, Pitch(deg): 0.0, Flash time: 0
09213451.jpg - 09.09.2011 21:34 X(m): -1824.93, Y(m): 1128.50, Alt(m): 1.75, Depth(m): 35.28, V(m/s): 0.18, Heading(deg): 148.1, Pitch(deg): 0.0, Flash time: 0
09213453.jpg - 09.09.2011 21:34 X(m): -1824.87, Y(m): 1128.15, Alt(m): 1.75, Depth(m): 35.29, V(m/s): 0.17, Heading(deg): 148.0, Pitch(deg): 0.0, Flash time: 0
09213455.jpg - 09.09.2011 21:34 X(m): -1824.80, Y(m): 1127.81, Alt(m): 1.74, Depth(m): 35.28, V(m/s): 0.17, Heading(deg): 148.0, Pitch(deg): 0.0, Flash time: 0
09213457.jpg - 09.09.2011 21:34 X(m): -1824.73, Y(m): 1127.47, Alt(m): 1.74, Depth(m): 35.28, V(m/s): 0.17, Heading(deg): 147.9, Pitch(deg): 0.0, Flash time: 0
09213459.jpg - 09.09.2011 21:34 X(m): -1824.67, Y(m): 1127.12, Alt(m): 1.74, Depth(m): 35.30, V(m/s): 0.17, Heading(deg): 148.0, Pitch(deg): 0.0, Flash time: 0
09213501.jpg - 09.09.2011 21:35 X(m): -1824.60, Y(m): 1126.78, Alt(m): 1.74, Depth(m): 35.29, V(m/s): 0.17, Heading(deg): 148.2, Pitch(deg): 0.0, Flash time: 0
09213503.jpg - 09.09.2011 21:35 X(m): -1824.53, Y(m): 1126.45, Alt(m): 1.73, Depth(m): 35.32, V(m/s): 0.17, Heading(deg): 148.3, Pitch(deg): 0.0, Flash time: 0
09213505.jpg - 09.09.2011 21:35 X(m): -1824.47, Y(m): 1126.11, Alt(m): 1.72, Depth(m): 35.33, V(m/s): 0.17, Heading(deg): 148.4, Pitch(deg): 0.0, Flash time: 0
09213507.jpg - 09.09.2011 21:35 X(m): -1824.40, Y(m): 1125.77, Alt(m): 1.73, Depth(m): 35.33, V(m/s): 0.17, Heading(deg): 148.5, Pitch(deg): 0.0, Flash time: 0
09213509.jpg - 09.09.2011 21:35 X(m): -1824.33, Y(m): 1125.43, Alt(m): 1.72, Depth(m): 35.33, V(m/s): 0.17, Heading(deg): 148.6, Pitch(deg): 0.0, Flash time: 0
09213511.jpg - 09.09.2011 21:35 X(m): -1824.27, Y(m): 1125.09, Alt(m): 1.71, Depth(m): 35.35, V(m/s): 0.17, Heading(deg): 148.7, Pitch(deg): 0.0, Flash time: 0
09213513.jpg - 09.09.2011 21:35 X(m): -1824.20, Y(m): 1124.75, Alt(m): 1.70, Depth(m): 35.36, V(m/s): 0.17, Heading(deg): 148.8, Pitch(deg): 0.0, Flash time: 0
